CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;
CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;
Date;Time;Weekday;P_pump;p_TDLAS;p_in;I_total;U_supply;external_pump;internal_1;internal_2;Runtime;internal_3;internal_4;internal_5;internal_6;Conc_estimate;pCH4;xCH4;T_control;T_gas;%rH_gas;
-;-;-;W;mbar;mbar;mA;V;-;-;-;s;-;-;-;-;ppm;µatm;ppm;°C;°C;%;
2023-05-19;07:52:06;5;0.526;1002.17;990.29;459.137;12.949892;1;1000;0;3521167;8;959;0;35335;1.98;1.924;1.969;35.993;33.761;21.348;
2023-05-19;07:53:06;5;0.526;1002.14;990.31;457.762;12.947144;1;1000;0;3521227;8;960;0;35329;1.731;1.682;1.721;35.996;33.757;21.365;
2023-05-19;07:54:06;5;0.526;1002.3;990.37;454.687;12.940076;1;1000;0;3521287;9;959;1;35343;1.922;1.868;1.911;36.002;33.761;21.362;
2023-05-19;07:55:06;5;0.526;1002.25;990.38;448;12.941745;1;1000;0;3521347;7;959;0;35357;1.938;1.883;1.926;35.998;33.763;21.376;
2023-05-19;07:56:06;5;0.526;1002.3;990.47;454.787;12.950187;1;1000;0;3521407;8;959;0;35337;2.126;2.066;2.113;36.002;33.767;21.394;
2023-05-19;07:57:06;5;0.526;1002.31;990.47;453.125;12.949107;1;1000;0;3521467;7;959;0;35329;1.708;1.659;1.698;36;33.761;21.383;
2023-05-19;07:58:06;5;0.526;1002.27;990.47;446.512;12.943708;1;1000;0;3521527;9;960;0;35343;1.894;1.841;1.883;36.005;33.769;21.394;
2023-05-19;07:59:06;5;0.526;1002.3;990.51;462.262;12.938309;1;1000;0;3521587;8;959;0;35337;1.682;1.634;1.672;35.997;33.763;21.394;
2023-05-19;08:00:06;5;0.526;1002.36;990.55;441.287;12.944395;1;1000;0;3521647;8;960;0;35351;1.753;1.704;1.743;36.003;33.768;21.394;
2023-05-19;08:01:06;5;0.526;1002.31;990.49;450.612;12.949303;1;1000;0;3521707;8;959;0;35338;1.972;1.917;1.961;35.998;33.763;21.394;
2023-05-19;08:02:06;5;0.526;1002.37;990.54;450.95;12.944886;1;1000;0;3521767;8;959;0;35341;1.782;1.732;1.771;36;33.766;21.394;
2023-05-19;08:03:06;5;0.526;1002.35;990.58;444.412;12.943512;1;1000;0;3521827;7;959;0;35320;1.578;1.534;1.569;35.999;33.764;21.397;
2023-05-19;08:04:06;5;0.526;1002.37;990.62;449.3;12.942137;1;1000;0;3521887;8;959;0;35346;2.074;2.016;2.062;35.998;33.754;21.397;
2023-05-19;08:05:06;5;0.526;1002.5;990.62;446.325;12.94145;1;1000;0;3521947;8;960;0;35336;1.849;1.797;1.838;36.003;33.77;21.394;
2023-05-19;08:06:06;5;0.526;1002.43;990.65;440.512;12.943904;1;1000;0;3522007;9;959;0;35344;1.91;1.857;1.899;36.002;33.768;21.401;
2023-05-19;08:07:06;5;0.526;1002.42;990.62;448.137;12.944395;1;1000;0;3522067;8;959;0;35347;1.827;1.776;1.816;35.997;33.76;21.401;
2023-05-19;08:08:06;5;0.526;1002.49;990.63;457.35;12.940076;1;1000;0;3522127;9;960;0;35322;1.621;1.576;1.612;35.988;33.763;21.394;
2023-05-19;08:09:06;5;0.526;1002.45;990.63;445.812;12.941843;1;1000;0;3522187;8;960;0;35315;2.007;1.951;1.996;35.996;33.766;21.412;
2023-05-19;08:10:06;5;0.526;1002.42;990.65;442.05;12.940862;1;1000;0;3522247;7;959;0;35331;2.197;2.135;2.184;36.001;33.766;21.405;
2023-05-19;08:11:06;5;0.526;1002.55;990.69;442.875;12.942137;1;1000;0;3522307;8;959;0;35328;1.836;1.785;1.825;35.999;33.766;21.422;
2023-05-19;08:12:06;5;0.526;1002.49;990.71;447.65;12.941254;1;1000;0;3522367;8;959;0;35329;1.803;1.753;1.792;35.997;33.76;21.429;
2023-05-19;08:13:06;5;0.526;1002.56;990.68;445.462;12.943708;1;1000;0;3522427;8;959;0;35317;1.672;1.625;1.662;36.001;33.763;21.44;
2023-05-19;08:14:06;5;0.526;1002.48;990.69;446.212;12.943217;1;1000;0;3522487;8;960;0;35331;1.791;1.741;1.781;36.001;33.758;21.447;
2023-05-19;08:15:06;5;0.526;1002.5;990.72;444.075;12.944592;1;1000;0;3522547;9;960;0;35350;1.699;1.652;1.689;36.004;33.759;21.461;
2023-05-19;08:16:06;5;0.526;1002.5;990.68;451.262;12.941843;1;1000;0;3522607;8;960;0;35305;1.777;1.727;1.767;35.999;33.758;21.461;
2023-05-19;08:17:06;5;0.526;1002.6;990.73;442.687;12.943806;1;1000;0;3522667;8;960;0;35300;1.819;1.768;1.809;36.004;33.76;21.461;
2023-05-19;08:18:06;5;0.526;1002.55;990.76;447.1;12.940174;1;1000;0;3522727;8;959;0;35295;1.779;1.73;1.769;35.998;33.757;21.464;
2023-05-19;08:19:06;5;0.526;1002.53;990.74;449.012;12.945671;1;1000;0;3522787;8;959;0;35309;1.746;1.698;1.736;36.001;33.757;21.464;
2023-05-19;08:20:06;5;0.526;1002.55;990.73;451.475;12.943217;1;1000;0;3522847;8;960;0;35312;1.585;1.541;1.576;35.997;33.754;21.464;
2023-05-19;08:21:06;5;0.526;1002.53;990.75;448.75;12.945769;1;1000;0;3522907;7;960;0;35312;1.764;1.715;1.754;36.001;33.757;21.464;
2023-05-19;08:22:06;5;0.526;1002.63;990.81;447.362;12.947046;1;1000;0;3522967;7;959;0;35316;2.07;2.013;2.058;36.001;33.753;21.464;
2023-05-19;08:23:06;5;0.526;1002.67;990.9;441.55;12.943119;1;1000;0;3523027;9;960;0;35328;1.731;1.683;1.721;36.001;33.765;21.468;
2023-05-19;08:24:06;5;0.526;1002.65;990.88;444.737;12.944788;1;1000;0;3523087;8;959;0;35319;1.982;1.927;1.971;36.003;33.753;21.467;
2023-05-19;08:25:06;5;0.526;1002.69;990.89;445.575;12.942236;1;1000;0;3523147;8;960;0;35313;1.788;1.739;1.778;36.002;33.761;21.472;
2023-05-19;08:26:06;5;0.526;1002.69;990.95;446.737;12.940076;1;1000;0;3523207;8;959;0;35337;1.919;1.866;1.908;35.996;33.753;21.474;
2023-05-19;08:27:06;5;0.526;1002.64;990.96;448.1;12.942039;1;1000;0;3523267;7;959;0;35343;1.83;1.779;1.82;35.996;33.762;21.475;
2023-05-19;08:28:06;5;0.526;1002.68;990.99;444.012;12.943315;1;1000;0;3523327;8;960;0;35333;1.791;1.742;1.781;36.002;33.75;21.485;
2023-05-19;08:29:06;5;0.526;1002.82;991.06;449.437;12.941745;1;1000;0;3523387;8;960;0;35315;1.961;1.907;1.95;35.997;33.766;21.479;
2023-05-19;08:30:06;5;0.526;1002.87;991.1;447.675;12.940567;1;1000;0;3523447;8;960;0;35307;1.785;1.736;1.775;35.997;33.756;21.489;
2023-05-19;08:31:06;5;0.526;1002.8;991.07;444.587;12.94361;1;1000;0;3523507;8;960;0;35312;1.843;1.792;1.832;36.001;33.758;21.489;
2023-05-19;08:32:06;5;0.526;1002.89;991.08;447.975;12.941156;1;1000;0;3523567;8;959;0;35311;1.766;1.717;1.756;36;33.759;21.496;
2023-05-19;08:33:06;5;0.526;1002.85;991.13;455.425;12.941548;1;1000;0;3523627;7;959;0;35344;1.981;1.927;1.97;36.001;33.762;21.5;
2023-05-19;08:34:06;5;0.526;1002.87;991.14;440;12.943806;1;1000;0;3523687;7;959;0;35324;1.939;1.886;1.928;36;33.765;21.521;
2023-05-19;08:35:06;5;0.526;1002.91;991.13;449.162;12.940469;1;1000;0;3523747;8;959;0;35317;1.729;1.682;1.719;36.002;33.756;21.51;
2023-05-19;08:36:06;5;0.526;1002.85;991.13;444.925;12.94361;1;1000;0;3523807;8;960;0;35328;1.913;1.86;1.901;36.002;33.761;21.524;
2023-05-19;08:37:06;5;0.526;1002.8;991.12;445.525;12.939585;1;1000;0;3523867;9;960;0;35338;1.901;1.849;1.89;35.997;33.761;21.524;
2023-05-19;08:38:06;5;0.526;1002.83;991.14;441.15;12.945573;1;1000;0;3523927;8;959;0;35331;2.089;2.032;2.077;35.997;33.752;21.524;
2023-05-19;08:39:06;5;0.526;1002.88;991.12;443.575;12.944395;1;1000;0;3523987;8;959;0;35315;2.082;2.025;2.07;36.001;33.761;21.528;
2023-05-19;08:40:06;5;0.526;1002.86;991.09;445.312;12.944493;1;1000;0;3524047;8;960;0;35331;1.697;1.65;1.688;36.002;33.744;21.53;
2023-05-19;08:41:06;5;0.526;1002.84;991.13;451.3;12.944689;1;1000;0;3524107;8;959;0;35317;1.88;1.828;1.869;35.999;33.746;21.527;
2023-05-19;08:42:06;5;0.526;1002.9;991.12;451.8;12.943806;1;1000;0;3524167;8;959;0;35329;1.876;1.824;1.865;35.998;33.753;21.534;
2023-05-19;08:43:06;5;0.526;1002.88;991.16;446.6;12.943217;1;1000;0;3524227;9;959;0;35320;1.917;1.865;1.906;35.999;33.751;21.52;
2023-05-19;08:44:06;5;0.526;1002.91;991.17;442.65;12.940959;1;1000;0;3524287;8;959;0;35330;1.366;1.328;1.358;36.001;33.758;21.535;
2023-05-19;08:45:06;5;0.526;1002.95;991.18;448.787;12.940174;1;1000;0;3524347;8;960;0;35316;1.695;1.648;1.685;35.998;33.758;21.531;
2023-05-19;08:46:06;5;0.526;1002.95;991.23;444.225;12.94145;1;1000;0;3524407;8;959;0;35315;1.923;1.871;1.912;36;33.751;21.534;
2023-05-19;08:47:06;5;0.526;1002.98;991.24;449.775;12.944493;1;1000;0;3524467;8;959;0;35305;1.932;1.878;1.92;35.998;33.75;21.535;
2023-05-19;08:48:06;5;0.526;1003.01;991.25;452.187;12.943708;1;1000;0;3524527;7;959;0;35309;1.633;1.588;1.623;36.002;33.751;21.534;
2023-05-19;08:49:06;5;0.526;1003.02;991.26;445.237;12.946751;1;1000;0;3524587;8;959;0;35303;1.882;1.83;1.87;36.004;33.744;21.534;
2023-05-19;08:50:06;5;0.526;1003;991.26;451.35;12.938603;1;1000;0;3524647;8;959;0;35305;2.079;2.022;2.067;35.998;33.748;21.534;
2023-05-19;08:51:06;5;0.526;1003.02;991.3;446.062;12.944003;1;1000;0;3524707;8;959;0;35343;1.964;1.911;1.953;36.003;33.747;21.534;
2023-05-19;08:52:06;5;0.526;1003.14;991.33;446.7;12.939978;1;1000;0;3524767;8;959;1;35333;1.75;1.703;1.74;35.999;33.747;21.534;
2023-05-19;08:53:06;5;0.526;1003.15;991.4;454.637;12.940567;1;1000;0;3524827;8;959;0;35345;1.92;1.868;1.909;35.997;33.745;21.527;
2023-05-19;08:54:06;5;0.526;1003.26;991.42;450.675;12.94253;1;1000;0;3524887;8;959;0;35367;1.699;1.653;1.689;35.999;33.75;21.534;
2023-05-19;08:55:06;5;0.526;1003.22;991.48;444.05;12.943414;1;1000;0;3524947;8;960;0;35325;1.684;1.638;1.675;35.999;33.746;21.534;
2023-05-19;08:56:06;5;0.526;1003.23;991.47;448.775;12.950874;1;1000;0;3525007;8;959;0;35329;1.691;1.645;1.681;36.001;33.749;21.534;
2023-05-19;08:57:06;5;0.526;1003.25;991.54;441.15;12.943021;1;1000;0;3525067;7;959;0;35324;1.795;1.747;1.785;36.003;33.755;21.535;
2023-05-19;08:58:06;5;0.526;1003.33;991.56;441.462;12.941843;1;1000;0;3525127;7;959;1;35338;1.787;1.739;1.777;36.003;33.756;21.535;
2023-05-19;08:59:06;5;0.526;1003.27;991.56;441.737;12.940371;1;1000;0;3525187;8;959;0;35329;1.769;1.721;1.759;35.999;33.748;21.534;
2023-05-19;09:00:06;5;0.526;1003.23;991.57;440.712;12.938604;1;1000;0;3525247;8;959;0;35329;1.723;1.677;1.713;36.002;33.746;21.534;
2023-05-19;09:01:06;5;0.526;1003.3;991.61;452.212;12.940469;1;1000;0;3525307;8;960;0;35322;1.878;1.828;1.867;35.997;33.749;21.534;
2023-05-19;09:02:06;5;0.526;1003.27;991.58;447.175;12.939291;1;1000;0;3525367;8;959;0;35316;1.88;1.83;1.869;35.998;33.744;21.534;
2023-05-19;09:03:06;5;0.526;1003.36;991.61;448.55;12.941941;1;1000;0;3525427;8;959;0;35311;1.856;1.806;1.845;36.002;33.752;21.534;
2023-05-19;09:04:06;5;0.526;1003.39;991.64;444.887;12.938604;1;1000;0;3525487;9;959;0;35316;1.867;1.817;1.856;35.998;33.751;21.534;
2023-05-19;09:05:06;5;0.526;1003.37;991.66;443.55;12.943021;1;1000;0;3525547;7;960;0;35319;1.775;1.727;1.765;36.001;33.748;21.534;
2023-05-19;09:06:06;5;0.526;1003.38;991.67;451.237;12.942726;1;1000;0;3525607;8;959;0;35306;1.729;1.683;1.719;35.997;33.747;21.534;
2023-05-19;09:07:06;5;0.526;1003.41;991.62;449.3;12.939585;1;1000;0;3525667;8;960;0;35289;1.698;1.652;1.688;35.996;33.745;21.534;
2023-05-19;09:08:06;5;0.526;1003.41;991.63;445.662;12.941352;1;1000;0;3525727;8;959;0;35316;1.814;1.765;1.804;36.002;33.751;21.534;
2023-05-19;09:09:06;5;0.526;1003.43;991.64;449.825;12.941156;1;1000;0;3525787;7;959;0;35341;2.048;1.993;2.036;36;33.743;21.534;
2023-05-19;09:10:06;5;0.526;1003.44;991.66;455.55;12.941058;1;1000;0;3525847;8;959;0;35304;2.07;2.015;2.058;35.997;33.749;21.534;
2023-05-19;09:11:06;5;0.526;1003.44;991.68;445.8;12.943315;1;1000;0;3525907;8;960;0;35334;1.948;1.896;1.937;36.001;33.745;21.534;
2023-05-19;09:12:06;5;0.526;1003.45;991.67;459.187;12.941156;1;1000;0;3525967;7;959;0;35322;1.969;1.916;1.958;35.997;33.748;21.538;
2023-05-19;09:13:06;5;0.526;1003.48;991.69;448.912;12.943217;1;1000;0;3526027;8;959;0;35315;1.761;1.714;1.751;35.996;33.749;21.534;
2023-05-19;09:14:06;5;0.526;1003.5;991.73;447.862;12.945475;1;1000;0;3526087;7;959;0;35331;1.745;1.698;1.735;36.002;33.747;21.538;
2023-05-19;09:15:06;5;0.526;1003.58;991.72;444.925;12.94518;1;1000;0;3526147;8;959;0;35323;1.839;1.789;1.828;36.004;33.747;21.541;
2023-05-19;09:16:06;5;0.526;1003.46;991.72;450.625;12.943217;1;1000;0;3526207;8;959;0;35339;1.836;1.787;1.826;36.001;33.751;21.538;
2023-05-19;09:17:06;5;0.526;1003.54;991.73;448.212;12.93988;1;1000;0;3526267;7;959;0;35335;1.766;1.719;1.756;35.999;33.75;21.541;
2023-05-19;09:18:06;5;0.526;1003.58;991.74;453.575;12.941843;1;1000;0;3526327;8;959;0;35345;1.673;1.628;1.663;35.997;33.753;21.556;
2023-05-19;09:19:06;5;0.526;1003.48;991.71;444.012;12.941156;1;1000;0;3526387;8;959;0;35326;1.793;1.745;1.783;36.003;33.751;21.556;
2023-05-19;09:20:06;5;0.526;1003.5;991.7;448.012;12.942039;1;1000;0;3526447;8;959;0;35327;1.977;1.924;1.966;36;33.751;21.548;
2023-05-19;09:21:06;5;0.526;1003.55;991.68;454.225;12.94096;1;1000;0;3526507;8;960;0;35318;1.771;1.723;1.761;36;33.748;21.541;
2023-05-19;09:22:06;5;0.526;1003.53;991.7;458.025;12.94145;1;1000;0;3526567;7;959;-1;31786;1.75;1.703;1.74;35.997;33.755;21.542;
2023-05-19;09:23:06;5;0.526;1003.55;991.73;446.675;12.942923;1;1000;0;3526627;8;959;0;35344;1.769;1.721;1.759;35.999;33.753;21.552;
2023-05-19;09:24:06;5;0.526;1003.55;991.73;456.3;12.942825;1;1000;0;3526687;7;960;0;35330;2.195;2.136;2.182;36.001;33.752;21.541;
2023-05-19;09:25:06;5;0.526;1003.49;991.73;449.987;12.941548;1;1000;0;3526747;7;959;0;35334;1.884;1.834;1.873;35.996;33.755;21.545;
2023-05-19;09:26:06;5;0.526;1003.55;991.75;451.362;12.94037;1;1000;0;3526807;8;960;0;35339;1.994;1.941;1.983;35.998;33.745;21.541;
2023-05-19;09:27:06;5;0.526;1003.57;991.77;451.45;12.938604;1;1000;0;3526867;7;959;0;35342;1.805;1.756;1.795;35.999;33.749;21.534;
2023-05-19;09:28:06;5;0.526;1003.63;991.81;450.2;12.940076;1;1000;0;3526927;7;959;0;35310;1.746;1.699;1.736;36.002;33.755;21.535;
2023-05-19;09:29:06;5;0.526;1003.62;991.86;448.487;12.941647;1;1000;0;3526987;8;959;0;35334;1.878;1.827;1.867;35.996;33.748;21.534;
2023-05-19;09:30:06;5;0.526;1003.7;991.86;441.912;12.943904;1;1000;0;3527047;8;959;0;35335;1.792;1.744;1.782;36.003;33.75;21.541;
2023-05-19;09:31:06;5;0.526;1003.71;991.88;446.025;12.94518;1;1000;0;3527107;8;960;0;35327;1.818;1.77;1.807;35.996;33.75;21.545;
2023-05-19;09:32:06;5;0.526;1003.77;991.94;452.662;12.941843;1;1000;0;3527167;7;959;0;35325;1.602;1.559;1.593;36;33.747;21.538;
2023-05-19;09:33:06;5;0.526;1003.79;991.97;448.662;12.943904;1;1000;0;3527227;9;960;0;35332;1.474;1.435;1.466;36.003;33.739;21.534;
2023-05-19;09:34:06;5;0.526;1003.81;991.99;447.175;12.944788;1;1000;0;3527287;8;960;0;35325;1.829;1.78;1.818;35.999;33.748;21.531;
2023-05-19;09:35:06;5;0.526;1003.81;991.97;447.687;12.942923;1;1000;0;3527347;8;959;0;35348;1.812;1.764;1.802;36;33.739;21.534;
2023-05-19;09:36:06;5;0.526;1003.73;991.98;453.137;12.941548;1;1000;0;3527407;8;959;0;35326;1.651;1.607;1.642;36.002;33.753;21.527;
2023-05-19;09:37:06;5;0.526;1003.79;991.99;447.575;12.940567;1;1000;0;3527467;8;959;0;35353;1.829;1.78;1.818;36.005;33.747;21.534;
2023-05-19;09:38:06;5;0.526;1003.85;992.04;445.55;12.940469;1;1000;0;3527527;8;959;0;35297;1.747;1.701;1.737;36.002;33.743;21.527;
2023-05-19;09:39:06;5;0.526;1003.78;992.06;447.687;12.944886;1;1000;0;3527587;8;959;0;35315;1.949;1.897;1.938;36.002;33.741;21.523;
2023-05-19;09:40:06;5;0.526;1003.88;992.07;450.537;12.946947;1;1000;0;3527647;8;960;0;35328;1.854;1.805;1.844;35.998;33.75;21.531;
2023-05-19;09:41:06;5;0.526;1003.89;992.08;438.375;12.941058;1;1000;0;3527707;8;960;0;35337;1.615;1.572;1.606;36.003;33.746;21.524;
2023-05-19;09:42:06;5;0.526;1003.94;992.11;446.675;12.943217;1;1000;0;3527767;9;959;0;35332;1.828;1.78;1.818;36;33.742;21.52;
2023-05-19;09:43:06;5;0.526;1003.97;992.13;449.587;12.940861;1;1000;0;3527827;9;960;0;35316;1.712;1.667;1.702;35.997;33.745;21.52;
2023-05-19;09:44:06;5;0.526;1003.9;992.13;438.225;12.938407;1;1000;0;3527887;9;960;0;35320;1.687;1.642;1.677;36;33.744;21.502;
2023-05-19;09:45:06;5;0.526;1003.98;992.13;448.912;12.941156;1;1000;0;3527947;9;959;0;35320;1.751;1.705;1.741;36.001;33.747;21.509;
2023-05-19;09:46:06;5;0.526;1003.92;992.16;452.387;12.945867;1;1000;0;3528007;8;960;0;35336;1.973;1.921;1.962;36.001;33.741;21.488;
2023-05-19;09:47:06;5;0.526;1003.99;992.19;451.775;12.940567;1;1000;0;3528067;8;960;0;35333;1.984;1.932;1.973;35.997;33.747;21.492;
2023-05-19;09:48:06;5;0.526;1004;992.18;451.8;12.940959;1;1000;0;3528127;8;960;0;35321;1.951;1.899;1.94;36;33.747;21.485;
2023-05-19;09:49:06;5;0.526;1003.94;992.17;453.9;12.939978;1;1000;0;3528187;9;960;0;35299;1.83;1.782;1.819;35.998;33.744;21.492;
2023-05-19;09:50:06;5;0.525;1004;992.17;446.187;12.942039;1;1000;0;3528247;9;959;0;35269;1.978;1.926;1.967;36.002;33.742;21.47;
2023-05-19;09:51:06;5;0.526;1003.97;992.21;447.062;12.946555;1;1000;0;3528307;8;960;0;35328;1.863;1.814;1.852;36.003;33.749;21.474;
2023-05-19;09:52:06;5;0.526;1004.03;992.22;450.5;12.942825;1;1000;0;3528367;9;959;0;35301;1.753;1.707;1.743;35.999;33.739;21.481;
2023-05-19;09:53:06;5;0.526;1004.04;992.24;443.45;12.943021;1;1000;0;3528427;7;959;0;35303;2.001;1.949;1.99;35.997;33.742;21.47;
2023-05-19;09:54:06;5;0.526;1004.08;992.25;442.587;12.943904;1;1000;0;3528487;9;960;0;35307;1.808;1.76;1.798;36.001;33.744;21.463;
2023-05-19;09:55:06;5;0.526;1004.13;992.26;441.75;12.941254;1;1000;0;3528547;9;960;0;35309;1.809;1.762;1.799;36.001;33.749;21.464;
2023-05-19;09:56:06;5;0.526;1004.01;992.25;455.175;12.944591;1;1000;0;3528607;8;959;0;35317;1.737;1.691;1.727;35.999;33.746;21.47;
2023-05-19;09:57:06;5;0.526;1004.09;992.27;449.937;12.941352;1;1000;0;3528667;8;959;0;35301;1.781;1.734;1.771;36.001;33.75;21.471;
2023-05-19;09:58:06;5;0.526;1004.02;992.24;446.962;12.946555;1;1000;0;3528727;8;960;0;35301;1.858;1.809;1.848;36;33.752;21.467;
2023-05-19;09:59:06;5;0.526;1004.05;992.25;451.075;12.944101;1;1000;0;3528787;8;960;0;35299;1.378;1.341;1.37;35.994;33.747;21.463;
2023-05-19;10:00:06;5;0.526;1004.05;992.25;457.375;12.945769;1;1000;0;3528847;8;960;0;35293;2.005;1.953;1.994;35.999;33.742;21.463;
2023-05-19;10:01:06;5;0.526;1003.99;992.26;445.487;12.939683;1;1000;0;3528907;8;960;0;35301;1.937;1.886;1.926;35.999;33.751;21.464;
2023-05-19;10:02:06;5;0.526;1004.06;992.22;446.775;12.94469;1;1000;0;3528967;8;960;0;35310;1.883;1.833;1.872;36;33.75;21.464;
2023-05-19;10:03:06;5;0.526;1004.09;992.24;451.887;12.946751;1;1000;0;3529027;8;959;0;35327;1.952;1.901;1.941;35.999;33.751;21.464;
2023-05-19;10:04:06;5;0.526;1004.12;992.33;453.837;12.941254;1;1000;0;3529087;7;959;0;35295;1.906;1.856;1.895;36.004;33.761;21.465;
2023-05-19;10:05:06;5;0.526;1004.13;992.35;451.325;12.93988;1;1000;0;3529147;8;959;0;35297;1.928;1.878;1.917;35.998;33.753;21.464;
2023-05-19;10:06:06;5;0.526;1004.15;992.4;450.887;12.940861;1;1000;0;3529207;7;959;0;35301;1.845;1.797;1.835;35.998;33.761;21.464;
2023-05-19;10:07:06;5;0.526;1004.23;992.45;450.287;12.937131;1;1000;0;3529267;8;959;0;35302;1.826;1.778;1.816;35.996;33.751;21.464;
2023-05-19;10:08:06;5;0.526;1004.22;992.46;442.35;12.943512;1;1000;0;3529327;8;959;0;35303;1.566;1.525;1.557;36.004;33.752;21.457;
2023-05-19;10:09:06;5;0.526;1004.24;992.46;444.575;12.939978;1;1000;0;3529387;8;960;0;35308;1.817;1.77;1.807;36.001;33.752;21.446;
2023-05-19;10:10:06;5;0.526;1004.2;992.45;446.137;12.945475;1;1000;0;3529447;7;959;0;35275;1.809;1.762;1.799;36.002;33.757;21.45;
2023-05-19;10:11:06;5;0.526;1004.24;992.5;451.062;12.940763;1;1000;0;3529507;9;959;0;35300;1.573;1.532;1.563;36;33.75;21.421;
2023-05-19;10:12:06;5;0.525;1004.25;992.5;451.462;12.944493;1;1000;0;3529567;8;959;0;35281;1.607;1.565;1.598;35.997;33.75;21.446;
2023-05-19;10:13:06;5;0.526;1004.26;992.5;447.525;12.943315;1;1000;0;3529627;7;959;0;35296;1.751;1.705;1.741;36.003;33.757;21.414;
2023-05-19;10:14:06;5;0.526;1004.36;992.54;455.775;12.941941;1;1000;0;3529687;8;959;0;35313;1.879;1.83;1.868;35.997;33.752;21.439;
2023-05-19;10:15:06;5;0.526;1004.33;992.55;452.237;12.945279;1;1000;0;3529747;7;959;0;35313;1.877;1.828;1.866;36.001;33.751;21.446;
2023-05-19;10:16:06;5;0.526;1004.34;992.56;451.275;12.941941;1;1000;0;3529807;8;959;0;35309;1.906;1.857;1.895;36.003;33.755;21.432;
2023-05-19;10:17:06;5;0.526;1004.38;992.58;444.062;12.942825;1;1000;0;3529867;9;960;0;35329;1.594;1.553;1.585;36.003;33.75;21.442;
2023-05-19;10:18:06;5;0.526;1004.42;992.61;442.5;12.941647;1;1000;0;3529927;8;960;0;35312;1.786;1.74;1.776;36.002;33.749;21.407;
2023-05-19;10:19:06;5;0.526;1004.41;992.62;450.15;12.94145;1;1000;0;3529987;8;959;0;35313;1.867;1.818;1.856;36;33.753;21.425;
2023-05-19;10:20:06;5;0.526;1004.36;992.64;458.037;12.940469;1;1000;0;3530047;8;960;0;35318;1.723;1.679;1.713;35.999;33.751;21.4;
2023-05-19;10:21:06;5;0.526;1004.41;992.63;443.237;12.94253;1;1000;0;3530107;8;960;0;35309;1.758;1.713;1.748;36.004;33.757;21.397;
2023-05-19;10:22:06;5;0.526;1004.42;992.65;451.537;12.943119;1;1000;0;3530167;8;960;0;35297;1.6;1.558;1.591;35.999;33.75;21.393;
2023-05-19;10:23:06;5;0.525;1004.43;992.66;452.625;12.939094;1;1000;0;3530227;8;959;0;35317;1.779;1.733;1.769;35.999;33.747;21.396;
2023-05-19;10:24:06;5;0.526;1004.51;992.68;446.7;12.940665;1;1000;0;3530287;8;960;0;35310;1.929;1.879;1.918;36.003;33.75;21.393;
2023-05-19;10:25:06;5;0.525;1004.45;992.7;456.625;12.941843;1;1000;0;3530347;8;960;0;35326;1.96;1.91;1.949;35.994;33.753;21.393;
2023-05-19;10:26:06;5;0.526;1004.43;992.69;446.95;12.94361;1;1000;0;3530407;9;960;1;35314;1.81;1.763;1.8;36.002;33.751;21.382;
2023-05-19;10:27:06;5;0.526;1004.52;992.73;452.925;12.945181;1;1000;0;3530467;9;960;0;35313;1.817;1.77;1.807;36.001;33.746;21.389;
2023-05-19;10:28:06;5;0.526;1004.45;992.72;444.187;12.942334;1;1000;0;3530527;8;959;0;35292;1.769;1.724;1.759;36;33.75;21.368;
2023-05-19;10:29:06;5;0.526;1004.48;992.74;450.75;12.943904;1;1000;0;3530587;8;959;0;35317;1.785;1.739;1.775;35.999;33.747;21.357;
2023-05-19;10:30:06;5;0.526;1004.54;992.78;451.35;12.940763;1;1000;0;3530647;8;959;0;35291;1.822;1.775;1.812;36.001;33.752;21.33;
2023-05-19;10:31:06;5;0.526;1004.63;992.82;444.925;12.944395;1;1000;0;3530707;8;960;0;35284;1.78;1.734;1.77;36.001;33.755;21.333;
2023-05-19;10:32:06;5;0.526;1004.63;992.84;449.362;12.940469;1;1000;0;3530767;8;959;0;35298;2.107;2.053;2.095;36;33.752;21.326;
2023-05-19;10:33:06;5;0.526;1004.66;992.91;444.475;12.944297;1;1000;0;3530827;8;959;0;35305;1.747;1.702;1.737;36.006;33.745;21.322;
2023-05-19;10:34:06;5;0.526;1004.67;992.92;450.437;12.941647;1;1000;0;3530887;7;960;0;35302;1.749;1.705;1.739;35.997;33.745;21.322;
