Measurement type,Year,Month,Day,Hour,Minute,Second,Zero A/D,Current A/D,CO2,IRGA temperature,Humidity,Humidity sensor temperature,Cell gas pressure,Battery voltage
%s,%4.0f,%2.0f,%2.0f,%2.0f,%2.0f,%2.0f,%5.0f,%5.0f,%03.02f,%02.1f,%02.2f,%02.2f,%04d,%02.1f
W M,2023,08,23,03,12,44,55265,51045,610.61,40.00,20.80,20.80,0990,12.4
W M,2023,08,23,03,22,49,55265,51047,610.22,40.00,20.80,20.80,0990,12.4
W M,2023,08,23,03,32,55,55265,51057,608.20,40.00,20.80,20.80,0991,12.4
W M,2023,08,23,03,43,00,55265,51059,607.80,40.00,20.80,20.80,0991,12.2
W M,2023,08,23,03,53,06,55265,51075,604.56,40.00,20.80,20.80,0991,12.4
W M,2023,08,23,04,03,11,55265,51059,607.74,40.00,20.80,20.80,0991,12.3
W M,2023,08,23,04,13,17,55265,51060,607.56,40.00,20.80,20.80,0991,12.5
W M,2023,08,23,04,23,22,55265,51071,605.36,40.00,20.80,20.80,0991,12.2
W M,2023,08,23,04,33,28,55265,51069,605.79,40.00,20.80,20.80,0991,12.2
W M,2023,08,23,04,43,33,55265,51068,606.13,40.00,20.80,20.80,0990,12.5
W M,2023,08,23,04,53,39,55265,51062,607.18,40.00,20.80,20.80,0991,12.5
W M,2023,08,23,05,03,44,55265,51061,607.39,40.00,20.80,20.80,0991,12.4
W M,2023,08,23,05,13,50,55265,51056,608.32,40.00,20.80,20.90,0991,12.4
W M,2023,08,23,05,23,55,55265,51048,609.91,40.00,20.80,20.90,0990,12.4
W M,2023,08,23,05,34,53,55248,51260,567.02,40.00,20.80,20.90,0990,12.4
W M,2023,08,23,05,44,59,55248,51064,604.11,40.00,20.80,20.90,0990,12.5
W M,2023,08,23,05,55,04,55248,51063,604.45,40.00,20.80,20.90,0990,12.5
W M,2023,08,23,06,05,10,55248,51050,606.95,40.00,20.80,20.90,0990,12.4
W M,2023,08,23,06,15,15,55248,51053,606.42,40.00,20.80,20.90,0990,12.5
W M,2023,08,23,06,25,21,55248,51060,604.98,40.00,20.80,20.90,0990,12.4
W M,2023,08,23,06,35,26,55248,51062,604.67,40.00,20.80,20.90,0990,12.4
W M,2023,08,23,06,45,32,55248,51063,604.47,40.00,20.80,20.90,0990,12.6
W M,2023,08,23,06,55,37,55248,51056,605.85,40.00,20.80,20.90,0990,12.4
W M,2023,08,23,07,05,43,55248,51056,605.87,40.00,20.80,20.90,0990,12.5
W M,2023,08,23,07,15,48,55248,51052,606.72,40.00,20.80,20.90,0990,12.5
W M,2023,08,23,07,25,54,55248,51046,607.92,40.00,20.80,20.90,0990,12.5
W M,2023,08,23,07,35,59,55248,51048,607.67,40.00,20.80,20.80,0989,12.4
W M,2023,08,23,07,46,05,55248,51053,606.73,40.00,20.80,20.80,0989,12.5
W M,2023,08,23,07,56,10,55248,51036,610.13,40.00,20.80,20.80,0989,12.4
W M,2023,08,23,08,06,16,55248,51043,608.89,40.00,20.80,20.80,0989,12.5
W M,2023,08,23,08,16,21,55248,51038,609.85,40.00,20.80,20.80,0989,12.4
W M,2023,08,23,08,26,27,55248,51045,608.46,40.00,20.80,20.80,0989,12.5
W M,2023,08,23,08,36,32,55248,51047,608.19,40.00,20.70,20.80,0989,12.3
W M,2023,08,23,08,46,38,55248,51034,610.78,40.00,20.80,20.80,0989,12.4
W M,2023,08,23,08,56,43,55248,51043,609.12,40.00,20.80,20.80,0989,12.4
W M,2023,08,23,09,06,49,55248,51038,610.19,40.00,20.80,20.80,0989,12.5
W M,2023,08,23,09,16,54,55248,51025,612.88,40.00,20.70,20.80,0989,12.3
W M,2023,08,23,09,27,00,55248,51018,614.16,40.00,20.70,20.80,0989,12.4
W M,2023,08,23,09,37,05,55248,51017,614.44,40.00,20.70,20.80,0989,12.5
W M,2023,08,23,09,47,11,55248,51014,615.24,40.00,20.70,20.80,0989,12.5
W M,2023,08,23,09,57,16,55248,51018,614.48,40.00,20.70,20.80,0988,12.3
W M,2023,08,23,10,07,22,55248,51008,616.47,40.00,20.70,20.80,0988,12.4
W M,2023,08,23,10,17,28,55248,51014,615.36,40.00,20.70,20.80,0988,12.4
W M,2023,08,23,10,27,33,55248,51013,615.47,40.00,20.70,20.80,0988,12.5
W M,2023,08,23,10,37,39,55248,51005,617.19,40.00,20.70,20.80,0988,12.4
W M,2023,08,23,10,47,44,55248,51005,617.25,40.00,20.70,20.80,0988,12.4
W M,2023,08,23,10,57,50,55248,50995,619.31,40.00,20.70,20.80,0988,12.3
W M,2023,08,23,11,07,55,55248,50995,619.35,40.00,20.70,20.80,0988,12.4
W M,2023,08,23,11,18,01,55248,50979,622.53,40.00,20.70,20.70,0988,12.4
W M,2023,08,23,11,28,06,55248,50979,622.61,40.00,20.70,20.70,0988,12.3
W M,2023,08,23,11,39,04,55250,51031,612.26,40.00,20.70,20.80,0989,12.4
W M,2023,08,23,11,49,09,55250,50977,623.00,40.00,20.70,20.80,0989,12.5
W M,2023,08,23,11,59,15,55250,50974,623.75,40.00,20.70,20.80,0988,12.6
W M,2023,08,23,12,09,20,55250,50966,625.46,40.00,20.70,20.80,0988,12.7
W M,2023,08,23,12,19,26,55250,50962,626.33,40.00,20.70,20.80,0988,12.7
W M,2023,08,23,12,29,31,55250,50961,626.71,40.00,20.70,20.90,0988,13.0
W M,2023,08,23,12,39,37,55250,50971,624.72,40.00,20.80,21.00,0988,13.2
W M,2023,08,23,12,49,42,55250,50964,626.10,40.00,20.80,21.10,0988,13.3
W M,2023,08,23,12,59,48,55250,50961,626.88,40.00,20.90,21.10,0988,13.2
W M,2023,08,23,13,09,53,55250,50955,627.87,40.00,20.90,21.20,0988,13.5
W M,2023,08,23,13,19,58,55250,50949,629.27,40.00,20.90,21.20,0988,13.7
W M,2023,08,23,13,30,04,55250,50954,628.33,40.00,21.00,21.30,0987,13.8
W M,2023,08,23,13,40,09,55250,50951,628.93,40.00,21.00,21.40,0988,13.8
W M,2023,08,23,13,50,15,55250,50957,627.71,40.00,21.00,21.40,0987,13.7
W M,2023,08,23,14,00,20,55250,50950,629.12,40.00,21.00,21.40,0987,13.6
W M,2023,08,23,14,10,26,55250,50952,628.86,40.00,21.00,21.50,0987,13.6
W M,2023,08,23,14,20,31,55250,50947,629.88,40.00,21.00,21.40,0987,13.8
W M,2023,08,23,14,30,37,55250,50951,629.09,40.00,21.00,21.40,0987,13.6
W M,2023,08,23,14,40,42,55250,50937,631.98,40.00,21.00,21.40,0987,13.7
W M,2023,08,23,14,50,47,55250,50936,632.16,40.00,21.00,21.40,0987,13.5
W M,2023,08,23,15,00,53,55250,50933,632.73,40.00,21.00,21.40,0987,13.6
W M,2023,08,23,15,10,58,55250,50928,633.76,40.00,21.00,21.40,0987,13.7
W M,2023,08,23,15,21,04,55250,50924,634.68,40.00,21.00,21.40,0987,13.4
W M,2023,08,23,15,31,09,55250,50922,634.99,40.00,21.00,21.40,0987,13.5
W M,2023,08,23,15,41,15,55250,50929,633.48,40.00,21.00,21.40,0987,13.4
W M,2023,08,23,15,51,20,55250,50920,635.26,40.00,21.00,21.30,0987,13.1
W M,2023,08,23,16,01,25,55250,50920,635.20,40.00,21.00,21.30,0987,13.2
W M,2023,08,23,16,11,31,55250,50915,636.25,40.00,20.90,21.20,0987,13.0
W M,2023,08,23,16,21,36,55250,50917,635.70,40.00,20.90,21.20,0987,13.0
W M,2023,08,23,16,31,42,55250,50912,636.69,40.00,20.90,21.20,0987,13.2
W M,2023,08,23,16,41,48,55250,50912,636.63,40.00,20.90,21.20,0988,13.0
W M,2023,08,23,16,51,53,55250,50919,635.15,40.00,20.90,21.20,0988,13.1
W M,2023,08,23,17,01,59,55250,50914,636.04,40.00,20.90,21.20,0988,13.1
W M,2023,08,23,17,12,04,55250,50899,638.92,40.00,21.00,21.20,0988,13.0
W M,2023,08,23,17,22,10,55250,50897,639.24,40.00,21.00,21.20,0988,13.0
W M,2023,08,23,17,33,08,55245,51341,551.76,40.00,20.90,21.20,0989,13.1
W M,2023,08,23,17,43,13,55245,50910,634.51,40.00,20.90,21.20,0989,13.0
W M,2023,08,23,17,53,19,55245,50886,639.27,40.00,20.90,21.20,0989,13.0
W M,2023,08,23,18,03,24,55245,50897,637.15,40.00,21.00,21.30,0989,13.0
W M,2023,08,23,18,13,30,55245,50895,637.55,40.00,21.00,21.20,0989,13.0
W M,2023,08,23,18,23,35,55245,50898,636.83,40.00,21.00,21.20,0989,13.1
W M,2023,08,23,18,33,41,55245,50899,636.66,40.00,21.00,21.20,0989,12.9
W M,2023,08,23,18,43,46,55245,50893,638.02,40.00,21.00,21.20,0989,13.1
W M,2023,08,23,18,53,52,55245,50889,638.84,40.00,21.00,21.20,0989,13.1
W M,2023,08,23,19,03,58,55245,50894,637.67,40.00,21.00,21.30,0989,13.1
W M,2023,08,23,19,14,03,55245,50890,638.48,40.00,21.00,21.30,0989,13.2
W M,2023,08,23,19,24,09,55245,50885,639.30,40.00,21.10,21.30,0989,13.2
W M,2023,08,23,19,34,14,55245,50877,640.85,40.00,21.10,21.30,0989,13.1
W M,2023,08,23,19,44,20,55245,50881,639.84,40.00,21.10,21.30,0990,13.2
W M,2023,08,23,19,54,25,55245,50872,641.62,40.00,21.10,21.30,0990,13.2
W M,2023,08,23,20,04,31,55245,50882,639.57,40.00,21.10,21.30,0990,12.7
W M,2023,08,23,20,14,36,55245,50878,640.40,40.00,21.10,21.30,0990,12.4
W M,2023,08,23,20,24,42,55245,50878,640.24,40.00,21.00,21.10,0990,13.0
W M,2023,08,23,20,34,47,55245,50886,638.46,40.00,21.00,21.20,0990,13.0
W M,2023,08,23,20,44,53,55245,50877,640.02,40.00,21.10,21.20,0990,13.2
W M,2023,08,23,20,54,58,55245,50878,639.72,40.00,21.10,21.30,0990,13.1
W M,2023,08,23,21,05,04,55245,50883,638.52,40.00,21.10,21.30,0991,13.1
W M,2023,08,23,21,15,09,55245,50880,638.91,40.00,21.20,21.30,0991,13.1
W M,2023,08,23,21,25,15,55245,50879,638.88,40.00,21.20,21.40,0991,13.1
W M,2023,08,23,21,35,21,55245,50898,634.85,40.00,21.20,21.40,0991,13.1
W M,2023,08,23,21,45,26,55245,50898,634.46,40.00,21.20,21.40,0992,13.1
W M,2023,08,23,21,55,32,55245,50887,636.64,40.10,21.30,21.40,0992,13.3
W M,2023,08,23,22,05,37,55245,50897,634.45,40.10,21.30,21.40,0992,13.2
W M,2023,08,23,22,15,43,55245,50879,637.78,40.10,21.30,21.40,0992,13.3
W M,2023,08,23,22,25,48,55245,50886,636.31,40.00,21.30,21.50,0992,13.2
W M,2023,08,23,22,35,54,55245,50888,635.80,40.00,21.30,21.50,0993,13.1
W M,2023,08,23,22,45,59,55245,50896,634.15,40.10,21.30,21.50,0993,13.2
W M,2023,08,23,22,56,05,55245,50897,633.64,40.10,21.40,21.50,0993,13.2
W M,2023,08,23,23,06,10,55245,50896,633.82,40.10,21.40,21.50,0993,13.1
W M,2023,08,23,23,16,16,55245,50899,633.10,40.10,21.40,21.50,0993,13.3
W M,2023,08,23,23,26,21,55245,50904,631.93,40.10,21.40,21.60,0993,13.1
W M,2023,08,23,23,37,19,55252,50980,618.07,40.10,21.40,21.60,0994,13.2
W M,2023,08,23,23,47,25,55252,50914,630.79,40.10,21.40,21.60,0994,13.2
W M,2023,08,23,23,57,30,55252,50910,631.37,40.10,21.40,21.60,0994,13.2
W M,2023,08,24,00,07,36,55252,50904,632.52,40.10,21.40,21.60,0994,13.3
W M,2023,08,24,00,17,41,55252,50907,631.83,40.10,21.40,21.60,0994,13.1
W M,2023,08,24,00,27,47,55252,50912,630.73,40.10,21.40,21.60,0994,12.9
W M,2023,08,24,00,37,52,55252,50923,628.56,40.10,21.40,21.50,0994,12.9
W M,2023,08,24,00,47,58,55252,50915,630.05,40.10,21.40,21.50,0994,12.8
W M,2023,08,24,00,58,03,55252,50918,629.36,40.10,21.40,21.50,0994,12.8
W M,2023,08,24,01,08,09,55252,50926,627.82,40.10,21.40,21.40,0995,12.7
W M,2023,08,24,01,18,14,55252,50922,628.42,40.10,21.40,21.40,0995,12.5
W M,2023,08,24,01,28,20,55252,50921,628.62,40.10,21.30,21.40,0995,12.6
W M,2023,08,24,01,38,26,55252,50934,626.14,40.10,21.30,21.30,0995,12.5
W M,2023,08,24,01,48,31,55252,50929,627.00,40.10,21.30,21.30,0995,12.5
W M,2023,08,24,01,58,37,55252,50935,625.68,40.10,21.40,21.30,0995,12.6
W M,2023,08,24,02,08,42,55252,50950,622.80,40.10,21.30,21.30,0995,12.6
W M,2023,08,24,02,18,48,55252,50946,623.51,40.10,21.40,21.30,0995,12.6
W M,2023,08,24,02,28,53,55252,50942,624.16,40.10,21.40,21.30,0995,12.6
W M,2023,08,24,02,38,59,55252,50951,622.30,40.10,21.40,21.30,0995,12.6
W M,2023,08,24,02,49,04,55252,50944,623.67,40.10,21.40,21.30,0995,12.5
W M,2023,08,24,02,59,10,55252,50960,620.40,40.10,21.40,21.30,0995,12.6
W M,2023,08,24,03,09,15,55252,50963,619.71,40.10,21.40,21.30,0995,12.4
W M,2023,08,24,03,19,21,55252,50969,618.56,40.10,21.40,21.30,0995,12.5
W M,2023,08,24,03,29,26,55252,50948,622.71,40.10,21.40,21.30,0995,12.5
W M,2023,08,24,03,39,32,55252,50945,623.24,40.10,21.40,21.40,0995,12.4
W M,2023,08,24,03,49,38,55252,50952,621.73,40.10,21.40,21.30,0996,12.5
W M,2023,08,24,03,59,43,55252,50957,620.66,40.10,21.40,21.30,0996,12.6
W M,2023,08,24,04,09,48,55252,50973,617.52,40.10,21.40,21.40,0996,12.6
W M,2023,08,24,04,19,54,55252,50970,618.03,40.10,21.40,21.30,0996,12.4
W M,2023,08,24,04,29,59,55252,50961,619.81,40.10,21.40,21.30,0996,12.4
W M,2023,08,24,04,40,05,55252,50968,618.54,40.10,21.40,21.30,0996,12.5
W M,2023,08,24,04,50,10,55252,50980,616.11,40.10,21.40,21.30,0996,12.6
W M,2023,08,24,05,00,16,55252,50978,616.44,40.10,21.40,21.30,0996,12.5
W M,2023,08,24,05,10,21,55252,50988,614.47,40.10,21.40,21.30,0996,12.6
W M,2023,08,24,05,20,27,55252,51002,611.65,40.10,21.40,21.30,0996,12.5
W M,2023,08,24,05,31,24,55261,51999,434.09,40.00,19.90,21.30,0995,12.6
W M,2023,08,24,05,41,30,55261,51031,607.82,40.10,21.40,21.40,0996,12.4
W M,2023,08,24,05,51,35,55261,51016,610.92,40.10,21.30,21.40,0996,12.6
W M,2023,08,24,06,01,41,55261,51023,609.44,40.10,21.40,21.40,0996,12.6
W M,2023,08,24,06,11,46,55261,51025,609.18,40.10,21.40,21.30,0996,12.6
W M,2023,08,24,06,21,52,55261,51018,610.60,40.10,21.40,21.30,0996,12.6
W M,2023,08,24,06,31,57,55261,51019,610.33,40.10,21.30,21.30,0996,12.6
W M,2023,08,24,06,42,03,55261,51023,609.80,40.10,21.40,21.30,0995,12.5
W M,2023,08,24,06,52,08,55261,51021,610.12,40.10,21.40,21.30,0995,12.4
W M,2023,08,24,07,02,14,55261,51016,611.21,40.10,21.40,21.30,0995,12.5
W M,2023,08,24,07,12,19,55261,51013,611.93,40.10,21.40,21.30,0995,12.4
W M,2023,08,24,07,22,25,55261,51021,610.39,40.10,21.30,21.30,0995,12.3
W M,2023,08,24,07,32,30,55261,51014,611.81,40.10,21.30,21.30,0995,12.3
W M,2023,08,24,07,42,36,55261,51008,613.07,40.10,21.30,21.20,0995,12.5
W M,2023,08,24,07,52,41,55261,51007,613.52,40.10,21.30,21.20,0995,12.3
W M,2023,08,24,08,02,47,55261,51017,611.63,40.10,21.30,21.20,0995,12.3
W M,2023,08,24,08,12,52,55261,51009,613.27,40.10,21.30,21.20,0995,12.3
W M,2023,08,24,08,22,58,55261,51003,614.57,40.10,21.20,21.20,0994,12.3
W M,2023,08,24,08,33,03,55261,50997,615.72,40.10,21.30,21.20,0994,12.4
W M,2023,08,24,08,43,09,55261,50999,615.35,40.10,21.20,21.10,0994,12.2
W M,2023,08,24,08,53,14,55261,50993,616.66,40.10,21.20,21.10,0994,12.4
W M,2023,08,24,09,03,20,55261,50999,615.66,40.10,21.20,21.10,0994,12.1
W M,2023,08,24,09,13,25,55261,50995,616.66,40.00,21.20,21.10,0994,12.3
W M,2023,08,24,09,23,31,55261,50985,618.57,40.10,21.20,21.10,0994,12.2
W M,2023,08,24,09,33,36,55261,50986,618.61,40.10,21.20,21.10,0994,12.3
W M,2023,08,24,09,43,42,55261,50988,618.38,40.00,21.20,21.10,0993,12.4
W M,2023,08,24,09,53,47,55261,50999,616.27,40.00,21.20,21.10,0993,12.4
W M,2023,08,24,10,03,53,55261,50989,618.20,40.00,21.20,21.10,0993,12.3
W M,2023,08,24,10,13,59,55261,50980,620.13,40.10,21.20,21.10,0993,12.2
W M,2023,08,24,10,24,04,55261,50974,621.33,40.10,21.20,21.10,0993,12.3
W M,2023,08,24,10,34,10,55261,50972,621.89,40.10,21.20,21.10,0993,12.0
W M,2023,08,24,10,44,15,55261,50974,621.52,40.00,21.20,21.10,0993,12.4
W M,2023,08,24,10,54,21,55261,50974,621.68,40.00,21.20,21.10,0993,12.2
W M,2023,08,24,11,04,26,55261,50971,622.33,40.10,21.10,21.10,0993,12.2
W M,2023,08,24,11,14,31,55261,50965,623.70,40.00,21.20,21.10,0992,12.2
W M,2023,08,24,11,24,37,55261,50966,623.57,40.00,21.20,21.10,0992,12.2
W M,2023,08,24,11,35,34,55254,51038,607.07,40.10,21.10,21.10,0994,12.4
W M,2023,08,24,11,45,40,55254,50964,621.79,40.00,21.10,21.10,0993,12.3
W M,2023,08,24,11,55,45,55254,50970,621.10,40.00,21.10,21.10,0993,12.3
W M,2023,08,24,12,07,13,55254,50970,621.76,40.10,21.10,21.00,0992,12.3
W M,2023,08,24,12,18,02,55254,50971,621.90,40.00,21.10,21.10,0992,12.5
W M,2023,08,24,12,28,08,55254,50971,621.91,40.00,21.20,21.10,0991,12.4
W M,2023,08,24,12,38,13,55254,50978,620.67,40.00,21.10,21.10,0991,12.4
W M,2023,08,24,12,49,34,55254,50974,621.84,40.00,21.10,21.10,0991,12.6
W M,2023,08,24,13,00,18,55254,50967,627.22,40.20,21.10,21.10,0986,12.5
W M,2023,08,24,13,12,34,55254,50953,626.35,40.10,21.10,21.10,0991,12.5
W M,2023,08,24,13,22,40,55254,50959,625.07,40.00,21.10,21.10,0990,11.7
W M,2023,08,24,13,33,22,55254,50964,624.38,40.00,21.10,21.10,0990,12.0
W M,2023,08,24,13,44,42,55254,50972,622.93,40.00,21.10,21.10,0990,12.4
W M,2023,08,24,13,54,47,55254,50966,624.19,40.00,21.10,21.10,0990,12.6
W M,2023,08,24,14,04,53,55254,50976,622.46,40.00,21.10,21.10,0990,12.6
W M,2023,08,24,14,14,58,55254,50972,623.32,40.00,21.10,21.10,0990,12.6
W M,2023,08,24,14,25,04,55254,50972,623.44,40.00,21.10,21.10,0990,12.6
W M,2023,08,24,14,35,09,55254,50972,623.47,40.00,21.10,21.10,0990,12.7
W M,2023,08,24,14,45,15,55254,50974,623.11,40.00,21.10,21.10,0989,12.6
W M,2023,08,24,14,55,20,55254,50973,623.30,40.00,21.10,21.20,0989,13.0
W M,2023,08,24,15,05,25,55254,50973,623.38,40.00,21.10,21.30,0989,13.2
W M,2023,08,24,15,15,31,55254,50976,622.78,40.00,21.20,21.40,0989,13.2
W M,2023,08,24,15,25,36,55254,50976,622.79,40.00,21.20,21.40,0989,13.3
W M,2023,08,24,15,35,42,55254,50976,622.82,40.00,21.20,21.40,0989,13.3
W M,2023,08,24,15,45,47,55254,50984,621.53,40.00,21.20,21.40,0989,13.1
W M,2023,08,24,15,55,53,55254,50979,622.62,40.00,21.20,21.40,0989,13.1
W M,2023,08,24,16,07,14,55254,50975,623.63,40.10,21.20,21.40,0989,13.3
W M,2023,08,24,16,17,19,55254,50971,624.43,40.00,21.20,21.40,0989,13.3
W M,2023,08,24,16,27,24,55254,50964,625.82,40.00,21.20,21.40,0989,13.3
W M,2023,08,24,16,37,30,55254,50968,624.97,40.00,21.20,21.40,0989,13.4
W M,2023,08,24,16,47,35,55254,50959,626.79,40.00,21.20,21.40,0989,13.3
W M,2023,08,24,16,57,41,55254,50958,627.09,40.00,21.20,21.40,0988,13.0
W M,2023,08,24,17,07,46,55254,50955,627.76,40.00,21.20,21.50,0989,13.7
W M,2023,08,24,17,17,52,55254,50947,629.15,40.00,21.20,21.50,0989,13.6
W M,2023,08,24,17,27,57,55254,50952,628.17,40.00,21.30,21.60,0989,13.7
W M,2023,08,24,17,38,55,55256,50971,622.45,40.10,21.20,21.60,0991,13.6
W M,2023,08,24,17,49,01,55256,50956,626.10,40.00,21.20,21.60,0991,13.6
W M,2023,08,24,17,59,06,55256,50951,627.41,40.00,21.20,21.70,0990,13.9
W M,2023,08,24,18,09,12,55256,50947,628.36,40.00,21.20,21.60,0990,13.5
W M,2023,08,24,18,19,18,55256,50942,629.69,40.00,21.20,21.60,0990,13.5
W M,2023,08,24,18,29,23,55256,50944,629.42,40.00,21.20,21.50,0989,13.4
W M,2023,08,24,18,39,29,55256,50945,629.47,40.00,21.20,21.50,0989,13.5
W M,2023,08,24,18,49,34,55256,50941,630.48,40.00,21.20,21.50,0989,13.5
W M,2023,08,24,18,59,40,55256,50945,629.60,40.00,21.20,21.50,0989,13.5
W M,2023,08,24,19,09,45,55256,50936,631.31,40.00,21.20,21.50,0989,13.5
W M,2023,08,24,19,19,50,55256,50933,632.08,40.00,21.20,21.50,0989,13.5
W M,2023,08,24,19,29,56,55256,50930,632.72,40.00,21.20,21.50,0989,13.5
W M,2023,08,24,19,40,01,55256,50930,632.72,40.00,21.20,21.50,0989,13.5
W M,2023,08,24,19,50,07,55256,50928,633.12,40.00,21.20,21.50,0989,13.5
W M,2023,08,24,20,00,12,55256,50922,634.25,40.00,21.20,21.50,0989,13.5
W M,2023,08,24,20,10,18,55256,50921,634.47,40.00,21.20,21.50,0989,12.8
W M,2023,08,24,20,20,23,55256,50929,632.99,40.00,21.10,21.30,0989,12.5
W M,2023,08,24,20,30,29,55256,50930,632.86,40.00,21.00,21.20,0989,12.5
W M,2023,08,24,20,40,34,55256,50932,632.63,40.00,21.00,21.10,0989,12.5
W M,2023,08,24,20,50,39,55256,50927,633.45,40.00,21.00,21.10,0989,12.4
W M,2023,08,24,21,00,45,55256,50924,634.05,40.00,21.00,21.10,0989,12.8
W M,2023,08,24,21,10,50,55256,50929,632.80,40.00,21.00,21.10,0989,13.0
W M,2023,08,24,21,20,56,55256,50926,633.40,40.00,21.10,21.20,0989,13.4
W M,2023,08,24,21,31,01,55256,50933,631.97,40.00,21.10,21.30,0989,13.5
W M,2023,08,24,21,41,07,55256,50926,633.32,40.00,21.20,21.40,0989,13.5
W M,2023,08,24,21,51,12,55256,50927,633.13,40.00,21.10,21.40,0989,13.5
W M,2023,08,24,22,01,17,55256,50932,632.04,40.00,21.20,21.50,0989,13.4
W M,2023,08,24,22,11,23,55256,50938,630.88,40.00,21.20,21.50,0989,13.3
W M,2023,08,24,22,21,28,55256,50936,631.15,40.00,21.20,21.50,0989,13.3
W M,2023,08,24,22,31,34,55256,50932,631.87,40.00,21.20,21.50,0989,13.4
W M,2023,08,24,22,41,39,55256,50929,632.38,40.00,21.20,21.50,0989,13.4
W M,2023,08,24,22,51,44,55256,50921,633.84,40.00,21.20,21.50,0989,13.4
W M,2023,08,24,23,01,50,55256,50918,634.52,40.10,21.20,21.50,0990,13.4
W M,2023,08,24,23,11,55,55256,50924,633.23,40.10,21.20,21.50,0990,13.3
W M,2023,08,24,23,22,01,55256,50939,630.28,40.00,21.20,21.50,0990,13.3
W M,2023,08,24,23,32,59,55259,51321,555.40,40.00,21.10,21.40,0992,13.2
W M,2023,08,24,23,43,04,55259,50936,629.50,40.00,21.20,21.50,0992,13.2
W M,2023,08,24,23,53,09,55259,50923,632.42,40.00,21.10,21.40,0991,13.1
W M,2023,08,25,00,03,15,55259,50938,629.81,40.00,21.10,21.40,0991,13.1
W M,2023,08,25,00,13,20,55259,50936,630.37,40.00,21.10,21.30,0991,12.9
W M,2023,08,25,00,23,26,55259,50931,631.62,40.00,21.10,21.30,0991,12.9
W M,2023,08,25,00,33,31,55259,50931,631.62,40.00,21.10,21.30,0991,12.8
W M,2023,08,25,00,43,36,55259,50935,631.07,40.00,21.10,21.20,0990,12.6
W M,2023,08,25,00,53,42,55259,50924,633.18,40.00,21.00,21.20,0990,12.7
W M,2023,08,25,01,03,47,55259,50923,633.46,40.00,21.00,21.20,0990,12.7
W M,2023,08,25,01,13,53,55259,50935,631.20,40.00,21.00,21.10,0990,12.6
W M,2023,08,25,01,23,58,55259,50930,632.16,40.00,21.00,21.10,0990,12.6
W M,2023,08,25,01,34,03,55259,50938,630.72,40.00,21.00,21.10,0990,12.6
W M,2023,08,25,01,44,09,55259,50935,631.26,40.00,21.00,21.10,0990,12.6
W M,2023,08,25,01,54,14,55259,50947,628.86,40.00,21.00,21.10,0990,12.6
W M,2023,08,25,02,04,20,55259,50938,630.54,40.00,21.00,21.10,0990,12.5
W M,2023,08,25,02,14,25,55259,50945,629.18,40.00,21.00,21.00,0990,12.4
W M,2023,08,25,02,24,31,55259,50949,628.43,40.00,21.00,21.00,0990,12.5
W M,2023,08,25,02,34,36,55259,50965,625.30,40.00,21.00,21.00,0990,12.6
W M,2023,08,25,02,44,42,55259,50970,624.39,40.00,21.00,21.00,0990,12.5
W M,2023,08,25,02,54,47,55259,50958,626.57,40.00,21.00,21.00,0990,12.5
W M,2023,08,25,03,04,53,55259,50967,624.69,40.00,21.00,21.00,0990,12.5
W M,2023,08,25,03,14,58,55259,50957,626.64,40.00,21.00,21.00,0990,12.6
W M,2023,08,25,03,25,04,55259,50963,625.40,40.00,21.00,21.00,0991,12.4
W M,2023,08,25,03,35,09,55259,50960,626.03,40.00,21.00,21.00,0991,12.6
W M,2023,08,25,03,45,15,55259,50971,623.78,40.00,21.00,21.00,0991,12.6
W M,2023,08,25,03,55,20,55259,50957,626.45,40.00,21.00,21.00,0991,12.7
W M,2023,08,25,04,05,26,55259,50955,627.00,40.00,21.00,21.00,0990,12.4
W M,2023,08,25,04,15,31,55259,50964,625.13,40.00,21.00,21.00,0990,12.6
W M,2023,08,25,04,25,37,55259,50964,625.21,40.00,21.00,21.00,0990,12.4
W M,2023,08,25,04,35,42,55259,50944,629.27,40.00,21.00,21.00,0990,12.6
W M,2023,08,25,04,45,48,55259,50947,628.71,40.00,20.90,21.00,0990,12.5
W M,2023,08,25,04,55,53,55259,50953,627.60,40.00,21.00,21.00,0990,12.5
W M,2023,08,25,05,05,58,55259,50963,625.57,40.00,21.00,21.00,0990,12.5
W M,2023,08,25,05,16,04,55259,50953,627.57,40.00,20.90,21.00,0990,12.6
W M,2023,08,25,05,26,09,55259,50954,627.45,40.00,21.00,21.00,0990,12.4
W M,2023,08,25,05,37,07,55252,51036,608.36,40.00,20.90,21.00,0992,12.5
W M,2023,08,25,05,47,12,55252,50957,624.04,40.00,20.90,21.00,0992,12.5
W M,2023,08,25,05,57,18,55252,50949,625.78,40.00,20.90,21.00,0992,12.5
W M,2023,08,25,06,07,23,55252,50945,626.97,40.00,20.90,21.00,0991,12.5
W M,2023,08,25,06,17,28,55252,50959,624.40,40.00,20.90,21.00,0991,12.4
W M,2023,08,25,06,27,34,55252,50961,624.10,40.00,20.90,21.00,0991,12.4
W M,2023,08,25,06,37,40,55252,50947,627.12,40.00,20.90,21.00,0991,12.5
W M,2023,08,25,06,47,45,55252,50942,628.19,40.00,20.90,21.00,0991,12.4
W M,2023,08,25,06,57,51,55252,50941,628.51,40.00,20.90,20.90,0991,12.4
