HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;
CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;
Date;Time;p_NDIR;p_in;Signal_raw;Signal_ref;T_sensor;Signal_proc;Conc_estimate;Concentration;T_control;T_gas;%rH_gas;
-;-;mbar;mbar;digits;digits;LSB;digits;digits;µmol/L;°C;°C;%;
2023-07-13;19:02:11;1006.99;1004.21;10887;872;0;7000;23080;22.874;38.993;32.749;43.053;
2023-07-13;19:02:12;1007.18;1004.28;10887;872;0;7000;21900;21.706;39.015;32.759;43.087;
2023-07-13;19:02:13;1007.39;1004.32;10887;872;0;7000;22100;21.905;39.007;32.759;43.021;
2023-07-13;19:02:14;1007.17;1004.14;10887;872;0;7000;22430;22.228;38.999;32.749;43.053;
2023-07-13;19:02:15;1007.33;1004.13;10887;872;0;7000;22840;22.634;39.015;32.749;43.053;
2023-07-13;19:02:16;1006.97;1004.24;10887;872;0;7000;22810;22.607;38.99;32.749;43.053;
2023-07-13;19:02:17;1007.43;1004.13;10887;872;0;7000;22060;21.861;39.001;32.759;43.021;
2023-07-13;19:02:18;1007.14;1003.92;10887;872;0;7000;21900;21.698;38.993;32.749;43.086;
2023-07-13;19:02:19;1007;1004.17;10887;872;0;7000;22300;22.1;39.011;32.749;43.053;
2023-07-13;19:02:20;1007.32;1004.34;10887;872;0;7000;22670;22.47;39.01;32.759;43.054;
2023-07-13;19:02:21;1007.13;1004.21;10887;872;0;7000;22050;21.853;39.009;32.759;43.054;
2023-07-13;19:02:22;1007.24;1004.07;10887;872;0;7000;22560;22.355;39.002;32.759;43.054;
2023-07-13;19:02:23;1006.84;1004.06;10887;872;0;7000;22310;22.107;39;32.759;43.054;
2023-07-13;19:02:24;1006.91;1004.17;10887;872;0;7000;23080;22.873;39.004;32.759;43.054;
2023-07-13;19:02:25;1007.47;1004.24;10887;872;0;7000;22369;22.17;38.993;32.759;43.054;
2023-07-13;19:02:26;1006.96;1004.18;10887;872;0;7000;22600;22.397;38.996;32.759;43.054;
2023-07-13;19:02:27;1007.17;1004.29;10887;872;0;7000;22619;22.418;38.994;32.759;43.054;
2023-07-13;19:02:28;1007.28;1004.24;10887;872;0;7000;22850;22.646;38.997;32.759;43.054;
2023-07-13;19:02:29;1007.36;1004.24;10887;872;0;7000;22119;21.922;39.004;32.759;43.021;
2023-07-13;19:02:30;1007.7;1004.43;10887;872;0;7000;22689;22.491;39.009;32.77;43.055;
2023-07-13;19:02:31;1007.19;1004.38;10887;872;0;7000;23449;23.243;38.982;32.759;43.021;
2023-07-13;19:02:32;1007.58;1004.24;10887;872;0;7000;23230;23.023;39.015;32.759;43.021;
2023-07-13;19:02:33;1007.28;1004.09;10887;872;0;7000;23019;22.81;39.001;32.77;43.055;
2023-07-13;19:02:34;1006.88;1003.94;10887;872;0;7000;22439;22.232;39.01;32.759;43.021;
2023-07-13;19:02:35;1006.86;1003.95;10887;872;0;7000;23000;22.788;39.003;32.779;43.023;
2023-07-13;19:02:36;1006.48;1003.77;10887;872;0;7000;22340;22.13;38.995;32.77;43.022;
2023-07-13;19:02:37;1006.88;1003.64;10887;872;0;7000;22430;22.217;38.994;32.779;43.023;
2023-07-13;19:02:38;1006.37;1003.72;10887;872;0;7000;22400;22.189;39.026;32.779;43.023;
2023-07-13;19:02:39;1006.47;1003.72;10887;872;0;7000;22640;22.427;38.99;32.77;43.022;
2023-07-13;19:02:40;1006.97;1003.7;10887;872;0;7000;22510;22.297;38.992;32.77;43.022;
2023-07-13;19:02:41;1006.59;1003.9;10887;872;0;7000;23199;22.984;39.005;32.759;43.021;
2023-07-13;19:02:42;1006.56;1003.65;10887;872;0;7000;23340;23.118;39.004;32.779;43.023;
2023-07-13;19:02:43;1006.77;1003.8;10887;872;0;7000;22500;22.29;39.012;32.779;43.023;
2023-07-13;19:02:44;1006.81;1003.83;10887;872;0;7000;22050;21.845;39.004;32.779;43.023;
2023-07-13;19:02:45;1007.13;1003.91;10887;872;0;7000;22720;22.51;39.004;32.77;43.022;
2023-07-13;19:02:46;1006.78;1004.01;10887;872;0;7000;22830;22.621;39.003;32.77;43.055;
2023-07-13;19:02:47;1006.51;1003.7;10887;872;0;7000;22720;22.505;39.005;32.77;43.055;
2023-07-13;19:02:48;1007.06;1003.8;10887;872;0;7000;22670;22.458;39;32.77;43.055;
2023-07-13;19:02:49;1006.41;1003.7;10887;872;0;7000;22650;22.436;38.988;32.789;43.024;
2023-07-13;19:02:50;1006.45;1003.61;10887;872;0;7000;22220;22.008;38.986;32.789;43.024;
2023-07-13;19:02:51;1006.81;1003.77;10887;872;0;7000;22580;22.368;39.004;32.789;43.024;
2023-07-13;19:02:52;1006.7;1003.68;10887;872;0;7000;22710;22.495;39;32.789;42.991;
2023-07-13;19:02:53;1006.86;1003.69;10887;872;0;7000;22560;22.347;38.997;32.779;43.056;
2023-07-13;19:02:54;1006.41;1003.64;10887;872;0;7000;22720;22.504;39;32.789;42.991;
2023-07-13;19:02:55;1006.81;1003.51;10887;872;0;7000;22340;22.125;39.005;32.789;43.024;
2023-07-13;19:02:56;1006.97;1003.69;10887;872;0;7000;22789;22.573;39.004;32.789;43.024;
2023-07-13;19:02:57;1006.55;1003.8;10887;872;0;7000;22160;21.953;38.995;32.789;42.991;
2023-07-13;19:02:58;1006.91;1003.68;10887;872;0;7000;22240;22.029;39.023;32.789;42.991;
2023-07-13;19:02:59;1006.78;1003.75;10887;872;0;7000;22470;22.259;39.003;32.779;42.99;
2023-07-13;19:03:00;1007;1003.95;10887;872;0;7000;22699;22.49;38.983;32.779;42.99;
2023-07-13;19:03:01;1006.95;1004.01;10887;872;0;7000;22699;22.492;39.013;32.779;42.99;
2023-07-13;19:03:02;1006.78;1004.02;10887;872;0;7000;22740;22.532;38.998;32.779;42.99;
2023-07-13;19:03:03;1007.22;1003.95;10887;872;0;7000;22570;22.362;38.998;32.789;43.024;
2023-07-13;19:03:04;1006.67;1003.99;10887;872;0;7000;22710;22.502;39.012;32.779;43.056;
2023-07-13;19:03:05;1006.66;1003.95;10887;872;0;7000;22510;22.303;39.007;32.8;42.992;
2023-07-13;19:03:06;1007;1003.79;10887;872;0;7000;21730;21.527;39.016;32.779;42.99;
2023-07-13;19:03:07;1006.55;1003.73;10887;872;0;7000;22619;22.406;38.981;32.779;42.99;
2023-07-13;19:03:08;1006.77;1003.72;10887;872;0;7000;22590;22.377;38.977;32.779;42.99;
2023-07-13;19:03:09;1006.69;1003.8;10887;872;0;7000;23050;22.835;38.991;32.789;42.991;
2023-07-13;19:03:10;1006.81;1003.68;10887;872;0;7000;23130;22.911;38.965;32.789;42.991;
2023-07-13;19:03:11;1007.19;1003.92;10887;872;0;7000;22420;22.213;39.012;32.779;42.956;
2023-07-13;19:03:12;1006.75;1004.07;10887;872;0;7000;23130;22.92;39.001;32.8;42.992;
2023-07-13;19:03:13;1007.13;1003.86;10887;872;0;7000;22689;22.478;38.994;32.8;42.992;
2023-07-13;19:03:14;1007.07;1003.81;10887;872;0;7000;22880;22.666;39.038;32.789;42.991;
2023-07-13;19:03:15;1006.52;1003.79;10887;872;0;7000;22460;22.25;39.049;32.789;42.991;
2023-07-13;19:03:16;1006.86;1003.73;10887;872;0;7000;22820;22.605;39.043;32.789;42.991;
2023-07-13;19:03:17;1006.69;1003.8;10887;872;0;7000;22750;22.537;38.986;32.789;42.991;
2023-07-13;19:03:18;1006.88;1003.72;10887;872;0;7000;23060;22.843;38.963;32.789;42.957;
2023-07-13;19:03:19;1006.51;1003.75;10887;872;0;7000;22580;22.368;39.017;32.789;42.957;
2023-07-13;19:03:20;1006.34;1003.64;10887;872;0;7000;22740;22.524;38.986;32.8;42.992;
2023-07-13;19:03:21;1006.75;1003.47;10887;872;0;7000;21710;21.5;39.016;32.789;42.991;
2023-07-13;19:03:22;1006.37;1003.62;10887;872;0;7000;22410;22.197;39.004;32.789;42.991;
2023-07-13;19:03:23;1006.43;1003.59;10887;872;0;7000;22410;22.196;38.964;32.789;42.957;
2023-07-13;19:03:24;1006.48;1003.51;10887;872;0;7000;23199;22.976;38.996;32.789;42.991;
2023-07-13;19:03:25;1006.54;1003.51;10887;872;0;7000;22490;22.273;39.007;32.789;42.991;
2023-07-13;19:03:26;1006.65;1003.46;10887;872;0;7000;22490;22.272;38.988;32.8;42.992;
2023-07-13;19:03:27;1006.03;1003.32;10887;872;0;7000;22490;22.269;38.976;32.8;42.959;
2023-07-13;19:03:28;1006.73;1003.46;10887;872;0;7000;22490;22.272;39.005;32.789;42.957;
2023-07-13;19:03:29;1006.69;1003.42;10887;872;0;7000;22490;22.271;38.982;32.81;42.96;
2023-07-13;19:03:30;1006.25;1003.55;10887;872;0;7000;22490;22.274;38.996;32.81;42.96;
2023-07-13;19:03:31;1006.74;1003.58;10887;872;0;7000;22039;21.828;39.022;32.8;42.992;
2023-07-13;19:03:32;1006.58;1003.59;10887;872;0;7000;22039;21.828;39.005;32.8;42.992;
2023-07-13;19:03:33;1006.7;1003.86;10887;872;0;7000;22039;21.834;38.991;32.81;42.96;
2023-07-13;19:03:34;1006.58;1003.8;10887;872;0;7000;22039;21.833;39.003;32.8;42.992;
2023-07-13;19:03:35;1006.56;1003.86;10887;872;0;7000;22039;21.834;39.011;32.81;42.993;
2023-07-13;19:03:36;1006.97;1003.81;10887;872;0;7000;23539;23.319;38.995;32.81;42.993;
2023-07-13;19:03:37;1006.63;1003.68;10887;872;0;7000;23539;23.316;39.005;32.81;42.96;
2023-07-13;19:03:38;1006.92;1003.91;10887;872;0;7000;22740;22.53;39.021;32.8;42.959;
2023-07-13;19:03:39;1006.45;1003.65;10887;872;0;7000;22740;22.524;38.996;32.819;42.994;
2023-07-13;19:03:40;1006.67;1003.46;10887;872;0;7000;21570;21.361;38.995;32.81;42.993;
2023-07-13;19:03:41;1006.78;1003.54;10887;872;0;7000;21570;21.363;39;32.819;42.994;
2023-07-13;19:03:42;1006.04;1003.31;10887;872;0;7000;21570;21.358;38.992;32.819;42.994;
2023-07-13;19:03:43;1006.77;1003.47;10887;872;0;7000;21570;21.361;38.992;32.81;42.926;
2023-07-13;19:03:44;1006.7;1003.58;10887;872;0;7000;21570;21.364;38.996;32.819;42.928;
2023-07-13;19:03:45;1006.54;1003.53;10887;872;0;7000;22750;22.531;39.022;32.819;42.961;
2023-07-13;19:03:46;1006.6;1003.75;10887;872;0;7000;23320;23.101;38.993;32.84;42.996;
2023-07-13;19:03:47;1006.26;1003.57;10887;872;0;7000;22949;22.729;39.005;32.819;42.994;
2023-07-13;19:03:48;1006.7;1003.37;10887;872;0;7000;23019;22.794;38.985;32.819;42.994;
2023-07-13;19:03:49;1006.36;1003.66;10887;872;0;7000;22760;22.544;39.006;32.819;42.961;
2023-07-13;19:03:50;1006.62;1003.68;10887;872;0;7000;22890;22.673;39.02;32.81;42.993;
2023-07-13;19:03:51;1006.81;1003.65;10887;872;0;7000;21990;21.781;38.984;32.829;42.995;
2023-07-13;19:03:52;1006.97;1003.87;10887;872;0;7000;22930;22.717;38.987;32.829;42.962;
2023-07-13;19:03:53;1006.97;1003.65;10887;872;0;7000;22359;22.147;38.982;32.819;42.928;
2023-07-13;19:03:54;1006.4;1003.73;10887;872;0;7000;22500;22.288;38.992;32.819;42.928;
2023-07-13;19:03:55;1006.34;1003.5;10887;872;0;7000;22910;22.689;39.013;32.819;42.961;
2023-07-13;19:03:56;1006.47;1003.29;10887;872;0;7000;22510;22.288;39.01;32.829;42.962;
2023-07-13;19:03:57;1006.41;1003.36;10887;872;0;7000;22750;22.527;39.003;32.819;42.928;
2023-07-13;19:03:58;1006.45;1003.28;10887;872;0;7000;23250;23.021;39.007;32.819;42.928;
2023-07-13;19:03:59;1005.93;1003.2;10887;872;0;7000;22199;21.978;39.019;32.819;42.928;
2023-07-13;19:04:00;1006.59;1003.31;10887;872;0;7000;23039;22.812;38.988;32.819;42.928;
2023-07-13;19:04:01;1006.52;1003.43;10887;872;0;7000;22560;22.341;38.995;32.81;42.926;
2023-07-13;19:04:02;1006.52;1003.48;10887;872;0;7000;22519;22.301;39.01;32.8;42.925;
2023-07-13;19:04:03;1006.67;1003.77;10887;872;0;7000;22699;22.486;38.998;32.819;42.961;
2023-07-13;19:04:04;1006.51;1003.8;10887;872;0;7000;22640;22.428;38.988;32.819;42.894;
2023-07-13;19:04:05;1007.04;1003.72;10887;872;0;7000;22340;22.129;38.992;32.819;42.894;
2023-07-13;19:04:06;1006.44;1003.68;10887;872;0;7000;22350;22.138;38.989;32.819;42.961;
2023-07-13;19:04:07;1006.4;1003.39;10887;872;0;7000;22380;22.162;39.004;32.819;42.928;
2023-07-13;19:04:08;1006.38;1003.39;10887;872;0;7000;22769;22.547;38.998;32.819;42.961;
2023-07-13;19:04:09;1006.4;1003.26;10887;872;0;7000;22890;22.664;39.019;32.829;42.929;
2023-07-13;19:04:10;1006.49;1003.18;10887;872;0;7000;22609;22.384;39.011;32.819;42.928;
2023-07-13;19:04:11;1006.03;1003.26;10887;872;0;7000;23230;23;38.993;32.819;42.928;
2023-07-13;19:04:12;1006.23;1003.11;10887;872;0;7000;22189;21.966;38.991;32.819;42.928;
2023-07-13;19:04:13;1006.1;1003.04;10887;872;0;7000;22990;22.758;39.001;32.829;42.929;
2023-07-13;19:04:14;1006.18;1003.1;10887;872;0;7000;22199;21.976;38.997;32.819;42.928;
2023-07-13;19:04:15;1005.88;1003.1;10887;872;0;7000;22580;22.353;39.01;32.819;42.928;
2023-07-13;19:04:16;1005.86;1003.11;10887;872;0;7000;23150;22.918;39.009;32.81;42.926;
2023-07-13;19:04:17;1006.47;1003.22;10887;872;0;7000;22470;22.247;38.999;32.81;42.926;
2023-07-13;19:04:18;1006.1;1003.33;10887;872;0;7000;22490;22.269;39.005;32.819;42.928;
2023-07-13;19:04:19;1006.36;1003.46;10887;872;0;7000;22960;22.738;39.001;32.829;42.895;
2023-07-13;19:04:20;1006.27;1003.25;10887;872;0;7000;22150;21.931;39.005;32.84;42.93;
2023-07-13;19:04:21;1006.44;1003.32;10887;872;0;7000;22910;22.685;38.984;32.829;42.929;
2023-07-13;19:04:22;1006.48;1003.22;10887;872;0;7000;22769;22.543;38.999;32.829;42.929;
2023-07-13;19:04:23;1006.04;1003.35;10887;872;0;7000;22189;21.972;38.997;32.84;42.93;
2023-07-13;19:04:24;1006.59;1003.31;10887;872;0;7000;22609;22.387;39.004;32.84;42.93;
2023-07-13;19:04:25;1006.63;1003.51;10887;872;0;7000;22550;22.333;39;32.84;42.93;
2023-07-13;19:04:26;1006.63;1003.54;10887;872;0;7000;23019;22.798;39.002;32.819;42.928;
2023-07-13;19:04:27;1006.16;1003.26;10887;872;0;7000;22730;22.505;39.006;32.829;42.895;
2023-07-13;19:04:28;1006.1;1003.39;10887;872;0;7000;23330;23.102;38.982;32.829;42.895;
2023-07-13;19:04:29;1006.45;1003.25;10887;872;0;7000;22789;22.564;38.986;32.84;42.897;
2023-07-13;19:04:30;1005.81;1002.85;10887;872;0;7000;23199;22.96;39.006;32.819;42.928;
2023-07-13;19:04:31;1006.03;1002.85;10887;872;0;7000;23010;22.773;38.99;32.829;42.929;
2023-07-13;19:04:32;1005.88;1003.04;10887;872;0;7000;22660;22.431;39.011;32.829;42.929;
2023-07-13;19:04:33;1006.23;1002.91;10887;872;0;7000;22619;22.388;39.019;32.829;42.929;
2023-07-13;19:04:34;1006.32;1003.07;10887;872;0;7000;22039;21.817;39.029;32.829;42.929;
2023-07-13;19:04:35;1006.22;1003.26;10887;872;0;7000;22050;21.832;39.009;32.849;42.898;
2023-07-13;19:04:36;1006.33;1003.36;10887;872;0;7000;22960;22.735;38.981;32.829;42.895;
2023-07-13;19:04:37;1006.1;1003.32;10887;872;0;7000;23350;23.121;39.002;32.849;42.931;
2023-07-13;19:04:38;1006.77;1003.47;10887;872;0;7000;22539;22.321;38.998;32.849;42.864;
2023-07-13;19:04:39;1006.29;1003.46;10887;872;0;7000;22550;22.332;38.995;32.84;42.93;
2023-07-13;19:04:40;1006.41;1003.57;10887;872;0;7000;22720;22.502;38.999;32.84;42.93;
2023-07-13;19:04:41;1006.7;1003.54;10887;872;0;7000;23019;22.798;38.996;32.829;42.895;
2023-07-13;19:04:42;1006.92;1003.68;10887;872;0;7000;22830;22.614;39.003;32.84;42.897;
2023-07-13;19:04:43;1006.96;1003.68;10887;872;0;7000;23010;22.792;38.989;32.84;42.897;
2023-07-13;19:04:44;1006.33;1003.51;10887;872;0;7000;22590;22.372;39.001;32.84;42.897;
2023-07-13;19:04:45;1006.67;1003.46;10887;872;0;7000;22279;22.063;39.037;32.84;42.93;
2023-07-13;19:04:46;1006.56;1003.55;10887;872;0;7000;23150;22.928;39.008;32.84;42.93;
2023-07-13;19:04:47;1006.84;1003.58;10887;872;0;7000;22990;22.77;38.979;32.849;42.931;
2023-07-13;19:04:48;1006.08;1003.29;10887;872;0;7000;21939;21.723;38.994;32.849;42.864;
2023-07-13;19:04:49;1006.03;1003.28;10887;872;0;7000;22650;22.427;38.998;32.849;42.864;
2023-07-13;19:04:50;1006.38;1003.17;10887;872;0;7000;22470;22.246;39.005;32.849;42.931;
2023-07-13;19:04:51;1006.12;1003.17;10887;872;0;7000;22600;22.375;39.004;32.849;42.931;
2023-07-13;19:04:52;1006.47;1003.39;10887;872;0;7000;22840;22.617;38.995;32.849;42.864;
2023-07-13;19:04:53;1006.07;1003.25;10887;872;0;7000;22840;22.614;39.009;32.849;42.864;
2023-07-13;19:04:54;1006.45;1003.11;10887;872;0;7000;22500;22.274;38.989;32.849;42.898;
2023-07-13;19:04:55;1006.58;1003.33;10887;872;0;7000;22789;22.565;38.996;32.849;42.898;
2023-07-13;19:04:56;1006.14;1003.22;10887;872;0;7000;22920;22.693;38.995;32.849;42.864;
2023-07-13;19:04:57;1006.51;1003.42;10887;872;0;7000;22260;22.044;38.991;32.849;42.864;
2023-07-13;19:04:58;1006.41;1003.48;10887;872;0;7000;22359;22.143;39.003;32.849;42.864;
2023-07-13;19:04:59;1006.81;1003.53;10887;872;0;7000;23039;22.817;38.988;32.84;42.863;
2023-07-13;19:05:00;1006.54;1003.79;10887;872;0;7000;23039;22.823;39.009;32.84;42.863;
2023-07-13;19:05:01;1006.37;1003.55;10887;872;0;7000;22160;21.947;39.02;32.849;42.931;
2023-07-13;19:05:02;1006.59;1003.37;10887;872;0;7000;23109;22.883;39.003;32.859;42.865;
2023-07-13;19:05:03;1006.4;1003.53;10887;872;0;7000;22910;22.69;39.001;32.859;42.865;
2023-07-13;19:05:04;1006.65;1003.5;10887;872;0;7000;23289;23.064;39.018;32.859;42.865;
2023-07-13;19:05:05;1006.25;1003.4;10887;872;0;7000;22670;22.449;38.991;32.859;42.899;
2023-07-13;19:05:06;1006.49;1003.15;10887;872;0;7000;22100;21.879;38.982;32.859;42.865;
2023-07-13;19:05:07;1006.6;1003.28;10887;872;0;7000;23140;22.912;39.007;32.859;42.865;
2023-07-13;19:05:08;1006.01;1003.17;10887;872;0;7000;23220;22.989;39.01;32.849;42.864;
2023-07-13;19:05:09;1006.22;1003.06;10887;872;0;7000;22080;21.857;39.003;32.849;42.864;
2023-07-13;19:05:10;1006.01;1003.07;10887;872;0;7000;22970;22.739;39.005;32.859;42.865;
2023-07-13;19:05:11;1006.19;1002.99;10887;872;0;7000;22029;21.805;39.006;32.859;42.865;
2023-07-13;19:05:12;1006.07;1002.8;10887;872;0;7000;22600;22.366;38.994;32.859;42.865;
2023-07-13;19:05:13;1005.68;1002.89;10887;872;0;7000;22449;22.219;39.015;32.859;42.865;
2023-07-13;19:05:14;1006.18;1003.02;10887;872;0;7000;22590;22.361;38.983;32.859;42.865;
2023-07-13;19:05:15;1006.04;1003.04;10887;872;0;7000;22500;22.273;38.987;32.859;42.865;
2023-07-13;19:05:16;1006.37;1003.11;10887;872;0;7000;22910;22.68;38.998;32.87;42.867;
2023-07-13;19:05:17;1006.03;1003.26;10887;872;0;7000;23039;22.811;38.994;32.849;42.864;
2023-07-13;19:05:18;1006.04;1003.2;10887;872;0;7000;22840;22.613;38.996;32.87;42.867;
2023-07-13;19:05:19;1006.65;1003.29;10887;872;0;7000;22880;22.655;38.994;32.859;42.865;
2023-07-13;19:05:20;1006.21;1003.35;10887;872;0;7000;22460;22.24;38.99;32.859;42.865;
2023-07-13;19:05:21;1006.43;1003.31;10887;872;0;7000;22670;22.447;39;32.88;42.868;
2023-07-13;19:05:22;1006.34;1003.46;10887;872;0;7000;22859;22.638;39.003;32.859;42.865;
2023-07-13;19:05:23;1006.56;1003.29;10887;872;0;7000;22750;22.526;38.995;32.87;42.867;
2023-07-13;19:05:24;1006.65;1003.25;10887;872;0;7000;22710;22.485;39.006;32.87;42.867;
2023-07-13;19:05:25;1005.93;1003.21;10887;872;0;7000;22490;22.267;38.981;32.88;42.868;
2023-07-13;19:05:26;1006.18;1002.88;10887;872;0;7000;22380;22.15;39.012;32.88;42.868;
2023-07-13;19:05:27;1005.96;1002.92;10887;872;0;7000;23449;23.209;38.999;32.87;42.867;
2023-07-13;19:05:28;1005.85;1002.78;10887;872;0;7000;22539;22.306;39.008;32.87;42.833;
2023-07-13;19:05:29;1005.59;1002.78;10887;872;0;7000;22410;22.178;38.991;32.87;42.867;
2023-07-13;19:05:30;1005.45;1002.76;10887;872;0;7000;22300;22.069;39.004;32.88;42.868;
2023-07-13;19:05:31;1005.92;1002.73;10887;872;0;7000;22930;22.691;39.022;32.88;42.834;
2023-07-13;19:05:32;1005.51;1002.69;10887;872;0;7000;22390;22.156;39.008;32.88;42.834;
2023-07-13;19:05:33;1005.89;1002.81;10887;872;0;7000;22359;22.128;38.989;32.859;42.865;
2023-07-13;19:05:34;1005.57;1002.76;10887;872;0;7000;23130;22.89;39;32.859;42.865;
2023-07-13;19:05:35;1005.89;1002.66;10887;872;0;7000;21830;21.601;38.991;32.88;42.868;
2023-07-13;19:05:36;1005.93;1002.62;10887;872;0;7000;22160;21.927;39.003;32.88;42.868;
2023-07-13;19:05:37;1005.71;1002.99;10887;872;0;7000;22820;22.588;38.994;32.88;42.801;
2023-07-13;19:05:38;1006.12;1002.91;10887;872;0;7000;22859;22.625;38.989;32.88;42.801;
2023-07-13;19:05:39;1005.81;1002.96;10887;872;0;7000;22250;22.024;39.001;32.88;42.801;
2023-07-13;19:05:40;1006.11;1002.92;10887;872;0;7000;22630;22.399;38.995;32.88;42.801;
2023-07-13;19:05:41;1005.66;1002.87;10887;872;0;7000;23080;22.843;38.991;32.88;42.801;
2023-07-13;19:05:42;1005.67;1002.94;10887;872;0;7000;23369;23.131;39.005;32.88;42.834;
2023-07-13;19:05:43;1006.11;1002.85;10887;872;0;7000;23010;22.773;38.995;32.88;42.834;
2023-07-13;19:05:44;1005.83;1002.78;10887;872;0;7000;22880;22.643;39.009;32.88;42.834;
2023-07-13;19:05:45;1005.85;1002.72;10887;872;0;7000;22880;22.642;39.002;32.88;42.868;
2023-07-13;19:05:46;1005.3;1002.55;10887;872;0;7000;22880;22.638;38.998;32.88;42.834;
2023-07-13;19:05:47;1005.82;1002.56;10887;872;0;7000;22880;22.638;38.992;32.889;42.802;
2023-07-13;19:05:48;1005.85;1002.66;10887;872;0;7000;22869;22.629;39.007;32.88;42.834;
2023-07-13;19:05:49;1005.64;1002.83;10887;872;0;7000;22869;22.633;38.999;32.88;42.834;
2023-07-13;19:05:50;1005.93;1002.8;10887;872;0;7000;22789;22.553;39.002;32.88;42.834;
2023-07-13;19:05:51;1005.6;1002.83;10887;872;0;7000;22789;22.554;39.004;32.889;42.836;
2023-07-13;19:05:52;1006.11;1002.76;10887;872;0;7000;22789;22.553;39.004;32.889;42.802;
2023-07-13;19:05:53;1005.59;1002.73;10887;872;0;7000;22789;22.552;39.007;32.899;42.87;
2023-07-13;19:05:54;1005.68;1002.78;10887;872;0;7000;22789;22.553;39.01;32.88;42.868;
2023-07-13;19:05:55;1005.63;1002.73;10887;872;0;7000;22789;22.552;39.004;32.88;42.868;
2023-07-13;19:05:56;1005.97;1002.81;10887;872;0;7000;22789;22.554;38.993;32.88;42.801;
2023-07-13;19:05:57;1006;1002.77;10887;872;0;7000;22850;22.613;38.996;32.889;42.802;
2023-07-13;19:05:58;1005.44;1002.7;10887;872;0;7000;22850;22.612;38.996;32.889;42.802;
2023-07-13;19:05:59;1006.3;1003.11;10887;872;0;7000;22609;22.382;38.992;32.88;42.801;
2023-07-13;19:06:00;1006.25;1003.22;10887;872;0;7000;22609;22.385;39.004;32.889;42.802;
2023-07-13;19:06:01;1006.33;1003.17;10887;872;0;7000;22609;22.384;38.998;32.889;42.802;
2023-07-13;19:06:02;1005.97;1003;10887;872;0;7000;22609;22.38;39.01;32.88;42.801;
2023-07-13;19:06:03;1005.78;1002.95;10887;872;0;7000;22609;22.379;38.998;32.889;42.802;
2023-07-13;19:06:04;1006.56;1003.2;10887;872;0;7000;22840;22.613;39.007;32.899;42.87;
2023-07-13;19:06:05;1006.21;1003.4;10887;872;0;7000;22410;22.192;39.005;32.899;42.803;
2023-07-13;19:06:06;1006.26;1003.26;10887;872;0;7000;22410;22.189;39.013;32.899;42.803;
2023-07-13;19:06:07;1006.12;1003.1;10887;872;0;7000;22570;22.343;39.018;32.899;42.803;
2023-07-13;19:06:08;1006.45;1003.21;10887;872;0;7000;22519;22.295;38.991;32.889;42.802;
2023-07-13;19:06:09;1006.36;1002.94;10887;872;0;7000;22900;22.666;39.004;32.899;42.803;
2023-07-13;19:06:10;1005.81;1002.98;10887;872;0;7000;22920;22.687;38.983;32.899;42.77;
2023-07-13;19:06:11;1006.15;1002.99;10887;872;0;7000;23560;23.321;39.004;32.899;42.803;
2023-07-13;19:06:12;1005.74;1002.85;10887;872;0;7000;23090;22.853;38.997;32.899;42.803;
2023-07-13;19:06:13;1006.21;1002.99;10887;872;0;7000;22539;22.31;39.005;32.899;42.803;
2023-07-13;19:06:14;1005.68;1002.98;10887;872;0;7000;22480;22.252;39.009;32.91;42.805;
2023-07-13;19:06:15;1005.44;1002.69;10887;872;0;7000;22119;21.888;38.998;32.899;42.803;
2023-07-13;19:06:16;1005.9;1002.69;10887;872;0;7000;22800;22.562;39.009;32.91;42.805;
2023-07-13;19:06:17;1005.45;1002.58;10887;872;0;7000;22170;21.936;39.003;32.91;42.805;
2023-07-13;19:06:18;1005.59;1002.54;10887;872;0;7000;22500;22.262;39.007;32.91;42.805;
2023-07-13;19:06:19;1005.6;1002.8;10887;872;0;7000;23490;23.247;39.011;32.899;42.77;
